ID,USER_ID,CREATED_AT,PRODUCT_ID,TOTAL_COST_PENNIES,TOTAL_COST_PRE_DISCOUNT_PENNIES,SOURCE
114409146,1155637,2019-11-07 08:41:51.129,2246,3600,3600,web
114415641,1812690,2019-11-07 23:41:28.958,1518,2400,3000,web
114422233,264878,2019-11-09 11:59:22.960,210,2520,2800,web
114437634,384477,2019-11-11 23:00:19.399,1524,2975,3500,iOS
111300174,659011,2017-11-20 22:07:47.815,585,3230,3800,iOS
111338743,475087,2017-12-02 16:09:53.784,601,3500,3500,iOS
111356420,573141,2017-12-08 14:48:50.277,573,2800,2800,iOS
111324960,315254,2017-11-28 10:19:31.481,642,2140,3300,web
111375494,450760,2017-12-14 11:23:40.166,642,2640,3300,web
111328745,666763,2017-11-28 19:02:48.993,295,2640,3300,web
111217572,426238,2017-10-10 14:51:12.098,476,3230,3800,web
111340019,621087,2017-12-03 15:48:26.544,590,7200,8000,web
110986164,419928,2017-06-27 16:08:17.862,60,5000,5000,web
111344581,359454,2017-12-04 20:22:18.315,642,2470,3300,web
111398685,350253,2017-12-18 22:48:48.723,295,1400,3000,web
111367137,550427,2017-12-12 12:23:38.508,580,13000,15000,web
111351929,674646,2017-12-07 09:55:51.897,580,2000,3000,web
111445874,350668,2018-01-10 12:32:23.461,681,2700,3000,web
111458284,541310,2018-01-16 10:05:37.117,578,2700,2700,web
111281472,621087,2017-11-11 21:30:08.913,601,3500,3500,web
111371511,383052,2017-12-13 14:42:15.717,210,2400,2400,iOS
111437090,647641,2018-01-05 18:33:59.685,578,0,2200,web
111291912,295146,2017-11-16 14:18:08.861,191,2550,3000,web
111296394,308928,2017-11-19 11:14:44.874,603,3560,4100,iOS
111296296,221920,2017-11-19 10:00:10.204,578,1870,2200,web
111424773,696259,2017-12-30 13:48:34.375,676,3150,3500,web
111307046,119992,2017-11-23 12:01:56.294,578,1700,2200,web
111264242,644847,2017-11-02 13:12:22.485,191,2000,3000,web
111418845,71107,2017-12-26 15:07:25.056,60,5100,6000,iOS
111303151,630715,2017-11-21 19:47:10.378,191,3000,3000,web
111317823,606880,2017-11-27 10:28:54.806,590,2400,3000,web
111430055,698131,2018-01-02 22:59:12.306,590,2500,3000,web
111436916,468334,2018-01-05 17:07:33.548,578,2200,2200,web
112975621,1205001,2019-02-25 12:14:13.036,822,2800,3300,web
113028169,1212889,2019-03-05 19:44:21.468,1339,3000,3000,iOS
112981601,566156,2019-02-26 11:29:18.811,850,2700,2700,web
111443419,665178,2018-01-09 12:30:27.095,578,1980,2200,web
112751706,1135388,2019-01-14 12:37:56.454,1301,13050,14500,web
113041103,820093,2019-03-07 21:19:51.646,1518,3060,3400,web
111493469,483928,2018-01-30 15:16:09.007,331,1725,2500,web
111500432,667497,2018-02-01 16:32:56.720,678,3000,3000,web
113004202,1292389,2019-03-02 15:47:56.053,1518,1600,2600,web
114443208,573141,2019-11-12 17:00:58.630,2246,3100,3600,web
114449192,1824084,2019-11-13 12:52:18.664,1972,2800,3300,iOS
114453657,688000,2019-11-13 22:05:52.704,1951,2720,3400,web
114455020,384477,2019-11-14 09:31:22.829,210,2900,2900,web
114463208,1829415,2019-11-15 12:10:49.255,1339,2050,3000,web
114461437,1035630,2019-11-15 07:37:08.041,925,2700,3000,iOS
113032227,481198,2019-03-06 13:53:05.443,1339,3000,3000,web
113030329,1074899,2019-03-06 09:13:12.218,1518,2340,2600,web
114484505,1396424,2019-11-19 11:14:09.803,92,11500,11500,iOS
113050050,1310853,2019-03-10 11:25:38.388,1643,2600,3600,web
113052335,824660,2019-03-10 19:46:45.502,110,2700,3000,iOS
113054343,825424,2019-03-11 09:55:54.917,924,1840,2300,web
114497943,22314,2019-11-20 21:54:33.635,2231,2550,3000,web
114508945,661088,2019-11-22 13:05:33.600,1339,2700,3000,web
114507211,1838595,2019-11-22 09:11:31.620,1339,2000,3000,web
113113640,1333499,2019-03-20 10:29:57.139,110,2000,3000,web
113078808,569471,2019-03-14 15:32:00.420,924,2300,2300,web
113081012,808636,2019-03-14 21:41:40.672,210,2430,2700,iOS
114531477,1856765,2019-11-25 21:35:54.105,1784,3800,3800,web
113125697,1120481,2019-03-21 16:30:04.913,1200,3400,3400,web
114539763,808636,2019-11-26 20:59:30.133,2251,2552,2900,iOS
114533178,1010568,2019-11-26 08:39:39.477,1515,1880,2800,iOS
113130981,1339879,2019-03-22 10:14:33.093,924,1800,2300,web
113132583,1035630,2019-03-22 13:00:20.103,924,2300,2300,iOS
114541509,607218,2019-11-27 07:40:54.837,2323,3168,3600,iOS
114557154,1115486,2019-11-28 18:33:59.744,2233,2000,2500,web
113102733,1100290,2019-03-18 21:45:20.011,1200,3300,3300,web
111568091,212936,2018-02-16 09:19:14.443,210,2400,2400,web
111703779,72456,2018-03-07 20:13:56.002,726,2992,3300,web
111523195,734682,2018-02-08 14:54:02.829,768,2800,3500,web
111679499,196018,2018-03-06 19:47:50.700,578,1370,2200,web
111272676,480247,2017-11-07 11:59:02.373,605,3400,3400,iOS
111531433,702306,2018-02-10 14:11:50.184,677,2560,3600,web
111577706,112122,2018-02-20 08:08:37.017,578,3000,3000,web
111588452,764205,2018-02-22 16:28:16.674,850,2700,2700,web
111607001,770462,2018-02-27 15:56:08.414,757,2560,3200,web
111515083,433955,2018-02-06 20:38:18.535,331,1750,2500,web
111523010,583540,2018-02-08 14:11:20.360,579,2295,2700,web
111710139,805394,2018-03-08 07:12:06.232,898,4600,4600,web
111745142,479233,2018-03-10 12:18:28.411,677,3330,3700,web
111757608,824322,2018-03-14 15:42:24.003,210,1500,2500,Android
111533441,569193,2018-02-11 05:40:59.901,710,4300,4300,iOS
111620125,594259,2018-03-01 19:10:31.499,578,2200,2200,web
111580626,337355,2018-02-20 19:14:07.764,578,1870,2200,web
111637668,729693,2018-03-04 13:30:26.183,578,1980,2200,web
111574555,751517,2018-02-19 09:19:12.337,578,1980,2200,web
111662380,652891,2018-03-05 23:01:56.112,578,2800,2800,web
111647022,764224,2018-03-05 10:24:32.143,331,2430,2700,web
111606468,429163,2018-02-27 14:22:46.884,829,3300,3900,web
111569885,757502,2018-02-16 20:53:22.779,60,5280,6000,web
111588825,764296,2018-02-22 17:50:12.761,852,3200,4000,web
111591889,729693,2018-02-23 14:28:25.730,726,2520,2800,web
111676798,152740,2018-03-06 17:44:06.961,210,2600,2600,web
111624190,776177,2018-03-02 13:12:05.958,210,2100,2600,web
110905543,495328,2017-05-17 22:03:03.324,193,1800,2000,iOS
110962655,523116,2017-06-15 19:41:49.888,110,2000,3000,iOS
111630202,573141,2018-03-03 14:05:24.965,210,2600,2600,iOS
111624359,776255,2018-03-02 13:33:32.600,578,1760,2200,web
111704024,805246,2018-03-07 20:22:59.225,677,2975,3500,web
111664854,492726,2018-03-06 09:01:06.023,757,2937,3300,web
111668143,791825,2018-03-06 11:05:52.224,757,3900,3900,web
111677174,61510,2018-03-06 18:06:36.929,726,3040,3600,Android
111760749,40820,2018-03-15 15:54:32.396,331,2340,2600,web
111683852,797462,2018-03-06 22:22:32.756,822,3200,3200,web
111659417,536975,2018-03-05 20:39:36.589,822,3200,3200,web
111653199,667497,2018-03-05 15:00:09.122,825,3600,4000,web
110072919,77682,2015-09-22 16:06:57.859,37,4000,5000,web
110082883,48339,2015-10-17 11:16:05.678,37,2200,2200,iOS
110916987,454174,2017-05-24 13:06:26.628,259,1700,2700,web
110088525,89568,2015-10-29 18:56:23.896,23,1000,2000,web
110096116,77682,2015-11-16 07:33:11.949,37,2200,2200,web
114583814,1685342,2019-12-01 12:10:16.672,210,2465,2900,web
110907282,200595,2017-05-18 17:44:02.321,118,2550,3000,web
110151251,128305,2016-02-05 12:12:31.885,66,1800,2800,web
110341373,202303,2016-05-19 20:47:13.798,109,2600,2600,web
114619315,1755808,2019-12-03 16:13:10.531,1435,5100,5600,web
110390154,84899,2016-07-13 22:09:52.005,107,2000,2000,web
114630811,1867082,2019-12-04 15:42:04.698,1339,2550,3000,iOS
114625687,351152,2019-12-04 06:43:38.601,2231,2000,3000,web
114643779,1891224,2019-12-05 16:00:02.310,2232,3300,3800,web
114646652,1043885,2019-12-05 21:18:04.036,2251,2400,2900,iOS
114645509,342124,2019-12-05 19:16:37.166,60,5500,6000,iOS
114641327,1886538,2019-12-05 12:02:52.657,1782,1700,2200,web
114642681,1890988,2019-12-05 14:03:45.533,2251,2320,2900,web
114645767,1170587,2019-12-05 19:46:11.648,1036,2295,2700,iOS
114648379,503840,2019-12-06 08:30:40.393,2233,2500,2500,web
114668363,1509442,2019-12-08 21:18:56.323,925,3000,3000,web
114668860,1500612,2019-12-08 22:16:51.691,1782,2200,2200,iOS
114677542,1354206,2019-12-09 14:10:04.722,1782,1870,2200,web
114676775,1118547,2019-12-09 13:26:43.662,2250,2000,3000,web
114674047,1378979,2019-12-09 11:16:25.770,925,2050,3000,web
114670374,1901809,2019-12-09 09:09:38.980,1782,2200,2200,web
114676746,426468,2019-12-09 13:25:08.826,2255,2400,3200,iOS
114680707,486189,2019-12-09 17:27:10.599,1339,2400,3000,web
110474971,264878,2016-10-10 10:22:57.924,194,2300,2300,iOS
110518660,213708,2016-11-20 09:58:11.842,152,3700,3700,web
110541727,235851,2016-12-02 04:59:01.691,152,2900,2900,web
111119209,184521,2017-08-27 08:15:18.916,331,2400,2400,web
111133317,592199,2017-09-02 18:32:56.631,474,2550,3000,iOS
110566959,330995,2016-12-16 16:12:48.089,216,2200,3200,web
111273464,436673,2017-11-07 16:27:23.121,295,2970,3300,web
111286986,652891,2017-11-14 14:56:59.165,210,1400,2400,web
111290840,55813,2017-11-16 09:29:19.877,331,2500,2500,web
110609457,351152,2017-01-18 22:21:39.967,108,1840,2300,web
110641838,45623,2017-02-08 11:19:22.671,258,3800,3800,web
111716523,583946,2018-03-08 11:38:48.694,678,2700,3000,web
110968154,525118,2017-06-19 14:15:32.670,386,3300,3300,web
111005376,181920,2017-07-05 14:18:29.163,259,2700,2700,web
111769168,829090,2018-03-19 19:48:17.044,726,2240,2800,web
111028638,136746,2017-07-15 04:16:26.008,193,500,2000,web
111942507,508755,2018-05-28 14:14:35.980,924,1955,2300,Android
111944754,859556,2018-05-29 11:27:54.097,850,2700,2700,web
111981735,25581,2018-06-12 08:35:27.269,210,2600,2600,web
111067602,566483,2017-08-02 08:33:42.362,110,3000,3000,web
115208904,117992,2020-02-14 09:13:30.549,107,1980,2200,web
111093283,333889,2017-08-14 21:23:55.291,171,2160,2700,web
115280984,1974455,2020-02-26 09:57:23.268,1132,2305,3300,web
111165034,381341,2017-09-15 23:13:27.422,110,3000,3000,iOS
111172362,607218,2017-09-19 17:23:37.449,92,7600,9500,web
111181442,136746,2017-09-24 09:01:44.114,259,2295,2700,iOS
111207034,451451,2017-10-05 09:53:40.082,191,2700,3000,web
111232484,633736,2017-10-17 20:31:38.674,191,2000,3000,web
111970932,864221,2018-06-07 15:32:51.650,933,3060,3600,iOS
111289763,339639,2017-11-15 16:50:41.708,475,3060,3600,web
111975727,237719,2018-06-10 08:32:03.645,924,2070,2300,web
112065942,421172,2018-07-14 09:01:09.955,924,2070,2300,iOS
111980560,262414,2018-06-11 20:21:46.435,924,1775,2300,iOS
111991896,920050,2018-06-14 18:18:28.604,1103,3040,3800,web
112077781,897276,2018-07-19 08:15:11.619,210,3300,3300,web
111414066,293505,2017-12-21 14:58:04.324,264,3300,4300,web
110038925,40129,2015-04-27 11:22:55.268,23,2000,2000,web
110038922,40129,2015-04-27 11:20:16.711,23,2000,2000,web
112027768,484259,2018-06-28 18:12:44.457,1138,2800,3300,web
112054246,526503,2018-07-09 20:34:21.624,210,1500,2500,web
112033528,22514,2018-07-01 20:24:38.277,924,1955,2300,iOS
112144908,980421,2018-08-14 13:28:49.071,1218,3520,4400,web
112356572,955972,2018-10-19 12:49:43.359,1035,1800,2300,web
112047423,173402,2018-07-06 11:28:59.196,924,2300,2300,web
113108931,1331645,2019-03-19 17:13:32.851,1692,4800,5800,web
112263257,373750,2018-09-24 14:51:41.712,1250,4125,5500,web
112396372,486189,2018-10-31 07:55:56.075,110,3000,3600,web
113180684,1292509,2019-03-25 21:10:39.868,210,2465,2900,web
112284600,472788,2018-09-30 14:37:18.671,1238,3570,4200,web
113127536,542539,2019-03-21 20:13:54.001,210,2610,2900,web
112294322,767882,2018-10-02 17:18:50.583,1253,2700,3000,web
112411645,1081180,2018-11-04 01:42:55.289,1331,4300,4300,web
112312330,686186,2018-10-07 18:44:21.910,1238,3780,4200,web
113186210,150884,2019-03-26 07:48:48.693,110,2700,3000,web
113189217,1247764,2019-03-26 09:36:15.589,1523,2680,3300,web
112419431,964379,2018-11-06 08:59:15.385,1240,2800,3800,web
113138631,1292517,2019-03-23 10:14:57.034,110,2500,3000,Android
112425085,70165,2018-11-07 14:12:58.066,210,2800,2800,iOS
113204524,583946,2019-03-26 15:51:04.655,1518,2210,2600,web
112327598,843747,2018-10-11 12:24:21.926,1243,2550,3000,web
113141715,154274,2019-03-23 16:48:40.016,110,3200,3200,Android
113197248,505803,2019-03-26 12:19:03.860,210,2465,2900,iOS
113198740,402247,2019-03-26 12:58:19.801,1769,3900,4400,web
113150053,1347712,2019-03-24 15:11:47.325,1518,2600,2600,web
113191069,778119,2019-03-26 10:10:39.289,1558,3100,3600,web
112350756,479233,2018-10-17 20:42:53.017,1311,3400,4000,iOS
113212252,1371465,2019-03-26 19:53:45.514,1558,3165,3600,web
112439927,207990,2018-11-12 08:01:47.759,1338,2300,2300,web
113201924,260457,2019-03-26 14:17:18.006,1558,2500,3000,web
112454695,1099611,2018-11-14 21:48:32.438,1374,2880,3600,web
112376782,100587,2018-10-25 11:01:13.878,1240,3060,3600,iOS
112382948,702044,2018-10-26 20:15:03.650,110,3500,3500,web
112383594,837476,2018-10-27 09:51:36.227,1035,2300,2300,web
113174058,1299521,2019-03-25 17:55:21.702,60,5100,6000,web
112388297,1072548,2018-10-29 10:27:59.527,1036,1500,2500,web
112398573,49526,2018-10-31 14:00:30.016,1248,2880,3600,web
113205450,1365223,2019-03-26 16:26:18.163,1518,2100,2600,web
112402085,1077601,2018-11-01 10:27:17.133,1304,3300,3300,web
113187484,800675,2019-03-26 08:41:08.961,210,2465,2900,iOS
113189134,1082912,2019-03-26 09:34:21.732,1680,4800,4800,iOS
112403847,1078222,2018-11-01 15:56:20.500,1036,2080,2600,web
112410151,122055,2018-11-03 12:06:14.989,1243,2550,3000,web
113270273,1390428,2019-03-28 13:05:16.030,822,2200,3200,web
114720706,392574,2019-12-13 09:32:37.803,2233,2000,2500,web
114725213,1676367,2019-12-13 17:09:42.733,1339,3600,3600,web
113275804,703329,2019-03-28 16:26:21.639,1518,2895,3300,web
113280555,1113990,2019-03-28 19:29:00.998,1518,2760,3300,web
113246959,1382920,2019-03-27 18:50:40.284,924,2755,3100,web
113282609,384477,2019-03-28 20:32:55.238,1689,4300,4300,iOS
113282645,338232,2019-03-28 20:33:58.668,1758,4100,4100,web
113285217,816131,2019-03-28 21:49:40.295,1199,2900,3400,web
111497517,722372,2018-01-31 22:19:50.939,681,1870,2200,web
111513685,728404,2018-02-06 15:16:18.144,728,3000,3000,web
111504816,724947,2018-02-03 12:03:52.967,578,1760,2200,web
110138455,82624,2016-01-19 17:28:52.429,41,2400,2400,web
110142222,44484,2016-01-25 17:32:17.575,41,2400,2400,iOS
110150443,127713,2016-02-04 13:23:34.396,69,3200,4200,web
110157661,100587,2016-02-11 15:18:49.381,51,3050,3550,web
110166844,106356,2016-02-18 23:39:42.083,62,2000,2000,web
110176893,154904,2016-02-28 17:43:58.993,62,2000,2500,web
111549970,454852,2018-02-12 23:45:21.604,784,4400,4400,web
110182987,158397,2016-03-01 22:12:00.928,41,2600,2600,web
110190504,22314,2016-03-03 21:16:00.770,71,3850,3850,web
110196660,165977,2016-03-05 16:36:34.068,71,3400,3400,web
110331644,23314,2016-05-09 20:42:31.528,107,1800,2000,web
110334029,71107,2016-05-12 07:56:49.951,114,2900,2900,iOS
110339710,124402,2016-05-18 15:40:23.411,107,2000,2000,web
110338774,200594,2016-05-17 16:59:50.897,107,1000,2000,web
110339870,201424,2016-05-18 18:34:37.593,107,1500,2000,web
111576908,66141,2018-02-19 21:19:09.565,60,6900,7500,iOS
110428598,259651,2016-08-25 14:00:18.602,152,2900,2900,web
111603055,450760,2018-02-26 21:45:47.270,331,2700,2700,web
111591377,765091,2018-02-23 11:59:41.386,210,2400,2400,web
114822580,647641,2019-12-21 13:36:28.554,1366,4085,4700,iOS
114840538,1956796,2019-12-28 11:07:43.525,1036,2700,2700,web
111741570,392089,2018-03-09 18:33:43.572,578,2670,2900,web
114844525,1592474,2019-12-29 16:37:15.800,1360,2970,3300,web
110557070,327407,2016-12-12 17:45:19.549,193,1000,2000,web
111780867,768179,2018-03-24 17:19:38.057,210,2000,2500,iOS
110496097,299050,2016-10-31 08:14:20.627,27,3000,4000,web
110093104,92596,2015-11-09 16:51:05.821,23,1000,2000,web
110509174,306111,2016-11-11 07:11:23.719,171,2600,2600,web
114936530,1588869,2020-01-14 10:22:48.248,107,1980,2200,web
115209051,419553,2020-02-14 09:33:00.438,1339,3400,3400,web
110520949,311465,2016-11-22 08:26:10.273,217,3300,3300,web
114989351,1680866,2020-01-22 13:33:43.133,1374,3240,3600,web
115012355,1824686,2020-01-26 18:25:56.085,1339,3500,3500,web
115424756,2150927,2020-03-12 09:29:08.350,107,1200,2200,web
110089789,90322,2015-11-02 14:05:25.248,37,1700,2200,Android
110089191,90019,2015-10-31 19:44:21.811,37,1200,2200,web
110620234,181920,2017-01-26 14:24:52.329,108,2300,2300,web
100000343,77819,2013-08-28 23:00:00.000,1,1695,1695,Magento
100002367,17065,2014-03-16 00:00:00.000,1,4000,4000,Magento
110007196,25581,2014-12-08 17:20:44.533,7,4250,5000,web
110004225,22514,2014-11-20 09:33:16.651,3,500,2000,web
110005376,23647,2014-11-28 10:06:51.864,7,500,2000,iOS
110021737,40551,2015-02-19 12:04:19.959,12,1000,2000,iOS
110008728,21751,2014-12-18 09:38:13.317,7,1850,2350,web
114912353,909472,2020-01-09 23:31:18.502,1132,2805,3300,web
110048197,60954,2015-06-13 13:43:17.194,31,16575,19500,iOS
110058801,68046,2015-07-31 18:11:08.162,29,1600,2600,web
114971143,722372,2020-01-19 22:33:06.335,1339,3000,3000,web
114986024,543517,2020-01-21 21:02:30.925,2377,3500,4000,web
114999767,1326520,2020-01-23 21:52:31.727,2376,3420,3800,web
114998689,703329,2020-01-23 19:14:38.686,107,2520,2800,web
115018745,928802,2020-01-27 16:28:18.924,210,1840,2600,web
115021571,2018672,2020-01-27 22:41:06.405,1339,2000,3000,web
115021078,867883,2020-01-27 21:23:16.931,1132,3300,3300,web
115043790,245348,2020-01-29 16:26:49.345,2363,3380,3700,iOS
115045061,2002452,2020-01-29 19:33:12.850,2367,2300,2800,web
115051557,2025882,2020-01-30 14:45:56.420,1339,2400,3000,web
115062010,1908268,2020-01-31 15:00:09.102,2347,2500,3000,web
115063350,1913762,2020-01-31 17:14:30.548,107,1955,2300,web
115062637,1858741,2020-01-31 16:04:37.881,2479,2890,3400,iOS
115075329,2032263,2020-02-02 21:26:46.596,107,1200,2200,web
115086358,647313,2020-02-04 10:15:53.917,107,1650,2200,iOS
115090017,1693585,2020-02-04 16:18:41.749,210,2600,2600,web
110429719,176828,2016-08-26 15:02:26.119,107,2600,2600,web
110438097,74381,2016-09-05 07:54:45.588,107,2000,2000,web
110442413,162311,2016-09-08 13:12:03.641,108,2300,2300,iOS
110459201,274102,2016-09-24 19:21:11.616,188,3000,3000,web
110514564,308662,2016-11-16 10:33:12.734,108,2300,2300,iOS
110493038,296973,2016-10-27 14:14:54.782,193,1500,2000,web
110504579,220061,2016-11-07 16:36:06.766,171,2600,2600,web
110526796,314357,2016-11-25 14:08:07.900,193,1000,2000,web
110530491,232613,2016-11-27 14:24:37.360,108,1955,2300,web
110541967,127776,2016-12-02 10:19:07.607,218,3500,3500,web
110529708,311277,2016-11-26 18:18:46.557,219,4250,5000,web
110357689,169254,2016-06-08 12:17:52.894,152,2610,2900,web
110520038,311059,2016-11-21 13:55:42.210,218,2500,3500,web
110363719,215168,2016-06-14 20:27:50.292,119,1900,2900,web
110365861,216357,2016-06-16 21:57:03.186,27,2700,3700,web
110377737,109271,2016-06-30 22:44:34.570,27,3200,3700,iOS
110593091,342317,2017-01-05 19:21:20.691,108,2300,2300,web
110595596,171153,2017-01-08 16:35:53.071,193,2000,2000,web
110614724,353467,2017-01-23 13:38:33.384,254,2700,3000,iOS
110584428,338868,2016-12-26 14:41:01.090,216,2300,3300,web
110601364,126599,2017-01-12 19:06:45.202,256,2700,3200,web
110630148,296175,2017-02-01 12:51:19.261,152,2610,2900,web
110594083,342654,2017-01-06 16:19:27.564,108,1800,2300,web
110602030,71107,2017-01-13 12:09:48.444,108,2300,2300,iOS
110591367,321775,2017-01-04 13:50:25.094,108,2070,2300,web
110598621,192728,2017-01-10 21:34:08.187,188,2500,3000,web
110631780,127776,2017-02-02 11:35:16.929,254,2400,3000,iOS
111058491,558385,2017-07-28 13:23:53.441,171,1700,2700,Android
111069392,567172,2017-08-02 19:58:55.228,193,1000,2000,web
111275623,339703,2017-11-08 15:43:14.461,578,1700,2200,iOS
114409328,1077878,2019-11-07 09:15:28.463,2113,3400,3400,iOS
111083056,308123,2017-08-09 13:19:47.734,210,1980,2200,web
111114855,585626,2017-08-24 14:01:02.333,193,2000,2000,web
111292950,78242,2017-11-16 21:06:32.248,264,3600,4000,web
111141345,361041,2017-09-05 19:50:44.272,469,2800,3300,iOS
111147354,487841,2017-09-08 09:04:49.349,110,3000,3000,web
111179209,484259,2017-09-22 11:24:03.623,491,3510,3900,web
111201383,25755,2017-10-03 08:40:19.765,189,2805,3300,web
111317313,660135,2017-11-27 08:41:42.614,191,2970,3300,iOS
111384500,379126,2017-12-15 19:24:05.260,659,2625,3000,web
111206719,106351,2017-10-05 08:39:51.603,92,8550,9500,web
111212747,60063,2017-10-08 18:07:08.697,193,1800,2000,iOS
111596198,475087,2018-02-25 10:47:54.350,757,3100,3100,iOS
111244482,638122,2017-10-24 11:58:49.745,193,1800,2000,web
111367076,550427,2017-12-12 12:06:43.198,590,13500,15000,web
111266301,645519,2017-11-03 12:05:30.165,590,2500,3000,web
111366689,33031,2017-12-12 11:04:23.441,577,3000,3000,iOS
111269400,182427,2017-11-05 20:58:13.456,210,2040,2400,iOS
111378607,311465,2017-12-14 17:08:53.142,625,3800,3800,web
111279387,650254,2017-11-10 10:30:42.615,604,2490,3000,web
111635946,171153,2018-03-04 11:00:27.713,852,3960,4400,web
111422630,645479,2017-12-28 21:16:03.330,586,3600,4000,iOS
111380007,683995,2017-12-14 21:04:05.402,642,3300,3300,web
111403029,125734,2017-12-19 16:09:05.941,60,6000,6000,web
111406395,538471,2017-12-20 11:41:18.640,210,2460,2700,web
111662905,789959,2018-03-06 01:05:26.057,210,1700,2700,web
112984940,40820,2019-02-26 20:34:59.815,1518,2600,2600,web
111430842,554560,2018-01-03 12:31:49.220,331,2500,2500,web
111479019,121703,2018-01-24 14:54:32.146,679,2805,3300,Android
111483967,717394,2018-01-26 09:15:53.900,590,1200,2200,web
111575608,759300,2018-02-19 14:20:09.140,578,2200,2200,iOS
111576022,706065,2018-02-19 16:28:38.485,578,1700,2200,web
111443434,670681,2018-01-09 12:34:11.162,331,2500,2500,web
114445471,1823119,2019-11-12 21:39:19.563,1515,2240,2800,web
114458160,1707194,2019-11-14 15:45:57.250,1036,2295,2700,web
114410955,1810801,2019-11-07 12:06:35.033,1784,2400,3400,web
114458892,1489338,2019-11-14 17:33:35.226,1784,3900,4400,web
114461741,163516,2019-11-15 08:50:29.198,2251,2520,2800,web
114461004,1178893,2019-11-14 23:10:03.552,2247,4500,4500,web
114456211,405917,2019-11-14 11:23:08.790,2178,4500,4500,iOS
114470105,237912,2019-11-17 03:52:18.082,1308,2800,2800,iOS
114481319,833366,2019-11-18 21:09:53.730,1515,2800,2800,iOS
114478373,1505850,2019-11-18 14:51:02.168,2237,3750,4100,web
114483475,1838257,2019-11-19 09:53:33.792,2251,2800,2800,web
113059952,1314576,2019-03-11 21:59:55.260,1493,3600,4500,web
113107386,1181480,2019-03-19 13:59:23.270,822,2800,3300,web
113107677,158849,2019-03-19 14:33:55.261,618,7200,8000,web
113110083,1332071,2019-03-19 19:26:10.991,924,1300,2300,web
113113622,373750,2019-03-20 10:27:44.213,1199,2610,2900,web
113069285,825193,2019-03-13 09:43:17.045,157,2625,3500,web
113070327,928141,2019-03-13 12:01:52.619,1559,2800,3300,web
113080670,1124424,2019-03-14 20:45:42.667,110,2700,3000,web
113131757,1167498,2019-03-22 11:38:33.849,924,1570,2300,web
114547870,381950,2019-11-27 20:50:52.188,210,2900,2900,web
111451204,706065,2018-01-12 11:27:47.630,578,1700,2200,web
111464336,193851,2018-01-18 11:04:46.834,590,2550,3000,web
111471990,59908,2018-01-22 09:49:04.303,210,2160,2400,web
111470969,713086,2018-01-21 18:03:32.903,579,2160,2700,web
111718346,462122,2018-03-08 12:33:27.928,331,2080,2600,web
111777279,833366,2018-03-22 20:34:42.142,827,2000,3000,iOS
111777047,833261,2018-03-22 18:35:42.838,110,2700,3000,web
111739413,281267,2018-03-09 15:26:59.271,69,4850,5600,iOS
111580372,666763,2018-02-20 17:46:16.991,728,2550,3000,web
111751792,694444,2018-03-12 17:35:06.177,828,6000,6000,iOS
111751411,361041,2018-03-12 15:05:50.845,824,3600,3600,iOS
111757909,824553,2018-03-14 18:13:09.827,210,2500,2500,web
111770391,721537,2018-03-20 10:35:57.877,728,2550,3000,web
111770540,483974,2018-03-20 11:13:24.890,728,2700,3000,web
111770808,830962,2018-03-20 12:23:58.105,822,3200,3200,web
110918383,321159,2017-05-25 08:24:18.297,193,2000,2000,web
111779039,346360,2018-03-23 14:43:14.640,728,2700,3000,web
111781334,72673,2018-03-25 08:05:10.548,110,3000,3000,web
111776838,833185,2018-03-22 17:05:23.101,824,3600,3600,web
110939332,508991,2017-06-05 16:22:39.162,110,2200,3000,web
111569661,757108,2018-02-16 18:05:00.570,726,2300,2800,web
111777184,833314,2018-03-22 19:55:29.486,827,1900,3000,web
111591218,317545,2018-02-23 11:22:58.134,60,5400,6000,iOS
111650277,176361,2018-03-05 12:37:27.792,210,3040,3600,web
111595628,766410,2018-02-25 07:40:07.168,180,21600,21600,web
111646161,558385,2018-03-05 09:48:32.607,210,2100,2600,Android
111710951,807776,2018-03-08 08:19:40.334,822,2970,3300,web
110894415,475087,2017-05-12 06:45:54.485,374,3500,3500,iOS
110897883,296976,2017-05-14 16:34:24.018,193,1800,2000,web
110900329,492726,2017-05-15 19:12:01.952,110,2000,3000,web
111659131,348430,2018-03-05 20:29:41.868,836,3900,3900,iOS
110608353,350592,2017-01-18 11:16:47.811,193,1000,2000,web
111668216,662798,2018-03-06 11:07:29.866,822,2060,3200,iOS
111674968,55813,2018-03-06 15:57:29.752,578,3000,3000,web
110908499,496646,2017-05-19 11:58:51.144,260,2300,3300,web
110913590,196018,2017-05-22 19:28:58.620,331,2400,2400,web
111749040,484259,2018-03-11 19:13:56.849,827,2880,3200,web
110927981,504178,2017-05-30 19:34:19.008,110,1900,3000,web
110930183,505225,2017-05-31 18:14:53.819,260,3300,3300,web
111097379,454796,2017-08-16 12:28:34.196,110,2550,3000,iOS
114602574,631228,2019-12-02 16:20:39.752,2319,4300,4800,web
110047327,50111,2015-06-08 20:46:32.482,27,3300,3300,web
114615527,944711,2019-12-03 11:56:40.135,1782,1760,2200,iOS
114621793,1884763,2019-12-03 19:21:48.302,1360,3200,3200,web
114620299,1184759,2019-12-03 17:18:01.252,1782,1760,2200,web
114619246,1755808,2019-12-03 16:08:10.351,1435,4480,5600,web
